Region-VIII,Eastern Samar,Borongan,"Eastern Samar stands on the eastern side of Samar Island, bordered by Northern Samar to the north, Samar to the west, and Leyte Gulf to the south. The province's capital, Borongan City, is positioned approximately 550 air-kilometers southeast of Manila. It presents a challenging topography, characterized by rough, hilly terrain and dense tropical vegetation. The province experiences a Type II climate, marked by no dry season and significant rainfall from November to January. Farming and fishing dominate the province's economy, employing three-fourths of the population. It also showcases 15 major tourist attractions in Guiuan, Borongan, Maydolong, San Julian, Taft, and other municipalities, including historical sites and natural wonders like beaches, caves, springs, waterfalls, and rock formations, highlighting the province's rich natural and cultural heritage.",467160,4640.7
Region-VIII,Leyte,Tacloban,"Leyte is located in the Eastern Visayas region, bordered by Samar, Southern Leyte, Biliran, and the Camotes Sea. It comprises 40 municipalities and three cities, with Ormoc as an independent component city and Tacloban declared a highly urbanized city in 2008, both governing independently. Leyte's rich cultural and historical tapestry is woven with landmarks such as the site of the first blood compact in Limasawa, the shifting capitals from Carigara to Tacloban, and the landing site of General Douglas MacArthur and President Sergio Osmena in Palo during the liberation in 1944. The province's economy thrives on agriculture, with rice and coconut as key products, and it has become an important hub for commerce and trade. Leyte boasts vibrant local cultures showcased in festivals like the Pintados-Kasadyaan Festival, where colorful body paintings and traditional dances celebrate the province's heritage. ",1776847,5712.8
Region-VIII,Northern Samar,Catarman,"Northern Samar, located in the Eastern Visayas region, is a Philippine province with Catarman as its capital, positioned in the northern part of Samar Island. Bordered by Samar and Eastern Samar to the south, and facing the San Bernardino Strait to the northwest, the Philippine Sea to the east, and the Samar Sea to the west. Agriculture is the primary economic activity, with rice, coconut, fish, and abaca as the main products, while efforts to develop tourism as an alternative livelihood source are underway, tapping into the province's natural beauty and cultural attractions.",644230,1425.85
Region-VIII,Samar,Catbalogan,"Samar Island constitutes the northernmost part of Eastern Visayas, with Samar province occupying its southwestern portion. Covering the largest land area among the island's three provinces, Samar encompasses 42% of its total land and 26% of Region VIII. The San Juanico Bridge links Samar to Leyte across the San Juanico Strait. Bounded by Northern Samar to the north, Eastern Samar to the east, Leyte Gulf to the south, and the Samar Sea to the west, Catbalogan City serves as the provincial capital, located 107 kilometers from Tacloban City, the regional capital. The province is characterized by hilly and mountainous terrain, with slopes ranging from 200 to 800 meters high. ",793183,5382
Region-VIII,Southern Leyte,Maasin,"Southern Leyte is one of the six provinces of Eastern Visayas region, sharing borders with Leyte Province to the north, the Mindanao Sea to the south, the Pacific Ocean to the east, and the Visayas Sea to the west. Originally a part of Leyte province, Southern Leyte gained separate status through R.A. No. 2227 and was inaugurated on July 1, 1960. Maasin City serves as its capital, and the province encompasses the southern one-fourth of the larger Leyte Island. This region holds a distinctive position, surrounded by seas on three sides, contributing to its unique geographical and cultural identity.",429573,1734.8
Region-IX,Zamboanga Del Norte,Dipolog City,"Zamboanga del Norte, nestled within the Zamboanga Peninsula region in Mindanao, is a province in the Philippines with Dipolog City as its capital. Recognized for its vastness, it stands as the largest province in the region and the 26th most populous province in the Philippines, highlighting a balance between its extensive geographical expanse and its population density. It showcases a diverse landscape, rich cultural heritage, and serves as a key component in the cultural and economic tapestry of the Zamboanga Peninsula region.",1047455,3554.89
Region-IX,Zamboanga Del Sur,Pagadian City,"Zamboanga del Sur, part of the Zamboanga Peninsula region in Mindanao, Southern Philippines, finds its capital in the city of Pagadian. Bordered by Zamboanga del Norte to the north, Zamboanga Sibugay to the west, Misamis Occidental to the northeast, Lanao del Norte to the east, Illana Bay to the southeast, and the Moro Gulf to the south. It emerged through Republic Act 711 on June 6, 1952, separating from the former Zamboanga province. The region, shaped by a mix of original settlers and post-World War II migrants, has evolved into a culturally diverse and prosperous province.",1050668,4484.21
Region-IX,Zamboanga Sibugay,Ipil,"The province of Zamboanga Sibugay boasts Ipil as its capital and shares borders with Zamboanga del Norte to the north, Zamboanga del Sur to the east, and Zamboanga City to the southwest. Renowned for its diverse natural attractions, the province features mountain formations, waterfalls like Tagbilat and Dalisay, expansive caves in Tungawan and Talusan, and sea sanctuaries such as Tantanan Bay and Takushari. Notable islets like Pandilusan and Litayon offer potential for beach resort development with white sand beaches, complemented by submerged white sand atolls. Home to vibrant marine life and sea snake sanctuaries, Zamboanga Sibugay stands as a promising destination for nature enthusiasts and beachgoers alike.",669840,3481.28
Region-X,Bukidnon,Malaybalay City,"Bukidnon, located in the Northern Mindanao region of the Philippines, is a landlocked province known for its sprawling plateaus and mountain ranges. Bukidnon is often referred to as the food basket of Mindanao due to its extensive agricultural activities. The province is a major producer of rice, maize, sugar cane, vegetables, coffee, and pineapples, with the Del Monte and Dole plantations being notable contributors to its pineapple production. The province is also celebrated for its natural attractions, including the Kitanglad Mountain Range, a protected area that houses Mount Dulang-Dulang, the second highest peak in the Philippines. The range is known for its rich biodiversity and is a haven for trekkers and nature enthusiasts. The area's indigenous cultures, particularly the Talaandig, Higaonon, and Bukidnon tribes, add to the rich cultural tapestry of the province, with their traditional rituals, music, and dances being an integral part of local festivals.",1541308,10498.59
Region-X,Camiguin,Mambajao,"Camiguin is an island province in the Philippines located in the Bohol Sea, off the northern coast of Mindanao. Camiguin is known for its pristine beauty and is often described as a paradise island. It boasts an array of natural attractions including hot and cold springs, waterfalls, and white sandy beaches. The island is famous for its seven volcanoes, including the still-active Mount Hibok-Hibok, which last erupted in the 1950s. Camiguin is also known for its annual Lanzones Festival, celebrated in the third week of October, which honors the lanzones fruit a sweet, juicy fruit that is one of the island's major crops. Despite its small size, Camiguin offers a rich blend of natural beauty, adventure, and tranquility, making it an ideal destination for tourists seeking a peaceful retreat in a picturesque setting. ",92808,241.44
Region-X,Lanao Del Norte,Tubod,"Lanao del Norte is a province in the Philippines located in the Northern Mindanao region. Its capital is Tubod, and the province is bordered by Lanao del Sur to the east, Bukidnon to the south, Misamis Occidental to the west, and Iligan Bay to the north. Lanao del Norte is known for its diverse culture and peaceful coexistence of Muslim and Christian communities. The province's economy is primarily agricultural, with corn, rice, and coconut as major crops. It also has a growing aquaculture industry, particularly along its coastline and in inland bodies of water. Lanao del Norte offers several attractions for visitors, including beautiful waterfalls, such as the famous Tinago Falls in Iligan City, known for its stunning beauty hidden within a deep ravine.",722902,3354.16
Region-X,Misamis Occidental,Oroquieta,"Misamis Occidental is a province located in the Northern Mindanao region of the Philippines, bordered by Zamboanga del Norte to the west, Zamboanga del Sur to the southwest, Panguil Bay to the south, Iligan Bay to the east, and the Sulu Sea to the north. The province is divided into two major topographical areas: the coastal plain, which is ideal for agriculture, and the interior highlands, which are home to forests and some mineral resources. Misamis Occidental is primarily agricultural, with rice, coconut, and corn being the main crops. Fishing is also an important industry due to its extensive coastline and inland waters. Cultural heritage is a significant aspect of the province's identity, with festivals such as the Subayen Keg Subanon celebrating the traditions of the indigenous Subanon people. ",617333,2006.63
Region-X,Misamis Oriental,Cagayan de Oro,"Misamis Oriental is a province in the Northern Mindanao region of the Philippines, with its capital city being Cagayan de Oro, which is also the regional center and business hub of Northern Mindanao. Misamis Oriental is a blend of urban and rural landscapes, offering a mix of natural beauty, adventure tourism, historical sites, and modern amenities. The province boasts a variety of attractions ranging from stunning beaches and dive sites along the coast to lush mountains and nature parks inland. Misamis Oriental is also rich in cultural heritage, with festivals such as the Kagay-an Festival in August, celebrating the feast of St. Augustine, and showcasing the province's culture, tradition, and the spirited lifestyle of its people.",956900,3131.52
Region-XI,Davao Del Norte,Tagum,"Davao del Norte is one of the provinces in the southeastern part of Mindanao Island in the Philippines. Yet, this place is known for its wide range of agricultural products, varied cultural events, and towering natural wonders. It has its capital Tagum City which is the service point for the economic and political programs of Davao del Norte. As a major agricultural province, the region does well on its crops, like bananas, coconut, rice, corn, and durian, which contribute largely to its economic development. Next, Davao del Norte has an immature tourism industry which is due to the attraction of Samal Island with natural beaches, Mount Apo the top of the highest peak in the country, and Tagum City Hall which is the home to the world's biggest city hall. Similarly to Davao del Norte, the culture and traditions of this community are expressed in traditional dances, crafts, and rituals that are passed on by indigenous peoples such as the Manobo, the Mandaya, and the Mansaka. Gubernatorial and vice-gubernatorial elections in Davao del Norte are frequently held as well as elections for the members of the Sangguniang Panlalawigan that governs its eight municipalities and two cities. Bohol is the only province in the Philippines where local government is decentralized, while barangays are the smallest units of local administration in the country. In brief, the destination occupies a unique position as a virtual encyclopedia of natural attractions, agro-culture, and cultural arts, where visitors come to see, enjoy, and get acquainted.",1125057,3422.61
Region-XI,Davao Del Sur,Digos,"Davao del Sur is a province that belongs to the Davao Region which is situated in the Mindanao islands, the country of the Philippines. The major city is Digos City. Since it encompasses many diverse natural attractions which include Mount Apo, the highest peak in the Philippines, and the beaches that abound along its coastline, the district is known for its diverse natural attractions. The province of Davao del Sur boasts a dense cultural heritage with both indigenous and foreign elements visible in its history and everyday life. The language spoken by the majority of its population is Cebuano, however, there are also a few indigenous groups, namely, the Bagobo, Mandaya, and B'laan tribes. Being economic, Davao del Sur's main economic industry is agriculture with the major produce being banana, coconut, durian, and other indigenous tropical fruits. Along with this, it enjoys an expanding tourism sector within which tourists are drawn to its natural attractions, cultural events, and outdoor activities, among others. First, Province Norte has been growing rapidly, and being a rural area, massive development in terms of urbanization, industrialization, and even the establishment of rural community homes have also occurred recently, especially in Digos City and the nearby areas.",680481,2163.98
Region-XI,Davao Oriental,Mati,"Davao Oriental is a province found in the Mindanao region of Davao region which is the south of the Philippines. Its capital serves as the main city for the province and is known as Mati City. This province boasts a great number of fantastic natural sceneries, such as sandy beaches, lush forests, and various marine animals. Mount Hamiguitan Range Wildlife Sanctuary, a UNESCO World Heritage Site, is a popular attraction which acknowledged for its prehistoric biodiversity and the occurrence of the centenaries-old bonsai trees. Davao Oriental hosts several tribes, among which are the Mandaya, the Mansaka, and the Manobo people with their unique culture and language. The province is immensely gifted culturally, which is expressed through celebrations like festivals and dances, and in the unique rituals that define each community. On the economic end, Davao Oriental provides agriculture, with important crops such as coconut, rice, fruit, and other vegetable production. Fishing in combination with aquaculture is one of the most important factors causing the well-developed economy of the province due to its large coastline and diverse marine resources. For the last few years, it has been the main strategy of Red U.S.D to support ecological tourism and sustainable development to sustain the natural wonders while strengthening its tourism industry. Besides the said, the province is recovering from its rapid increase in infrastructures and cities, specifically in its coastal areas and urban centers.
",576343,5679.64
Region-XI,"Davao Occidental, ",Malita,"Davao Occidental is the most recent province of Davao Region which is one of the three regions of Mindanao, Philippines with its capital in the city of Malita. The island is situated at the southeastern tip of the Davao Peninsula and is located between Davao del Sur to the north, and the Province of Sultan Kudarat to the west side. Davao Occidental's capital is situated in the town of Malita, the municipality. It is a beautiful place and home to spectacular beaches with unique marine life that could lure tourists looking for natural tourist destination sites. In this aspect, it is not only blessed with stunning beaches but also has several interior attractions like awe-inspiring mountains and dense woods that enable nature tourism and adventure activities. Agriculture is a significant economic engagement in the province of Davao Occidental, wherein the coconut, rice, and banana plantations are the main crops that are cultivated. Fishing and aquaculture prove among the significant factors strengthening the local economy, the area having such specific geographical allocation and rich in marine resources. The Davao Occidental province hosts several original people or indigenous groups namely the Bagobo, Mandaya, and the B'laan tribes who are the bearers of diverse cultures and traditions in their domains. The district/province screens and promotes a series of cultural activities all year long such as its rich heritage. Davao Occidental is a newly born province and it is still in the period of realizing its infrastructure and services that could strengthen its population and economy which are rapidly increasing. It still offers some potential and the city that will result from the eventual adoption of this technology is certainly something to look forward to.",317159,2163.45
Region-XI,Davao de Oro,Nabunturan,"Davao de Oro, previously called Compostela Valley, is a locality part of the Davao Area. The area of Davao de Oro is situated in Mindanao, Philippines. Its capital is Nabunturan. The province was named Davao de Oro on the severance of its province, which was named Davao del Norte in the year 2019. This was done to define its own identity. Daval de Oro is an area known for its mineral wealth which are, for the most part, gold and copper deposits. These are the main extractive sources of the economy of the province. On the one hand, the region possesses a wide variety of incredible sites, from the furthest to the highest landscape peaks, down to deep blue waters cascading, falling, and exploding down the cliffs into the deep green valley, which can attract a lot of nature lovers and adventurists. Agriculture as one more significant economic activity in Davao de Oro also needs to be acknowledged. Bananas, rice, coconut, and coffee crops are mainly grown in the province. The tribes who have a place of long stay in the territories are Mandaya and Mansaka, and both of them have their traditions and dialects. For years, Davao de Oro has been pursuing the path of eco-development to build a community that is economically resilient and respectful to the environment. The province is also moving to improve infrastructure and services that are of much need in the boom area. To sum up, Davao de Oro incorporates both nature’s splendor and a culture’s heritage as well as a diverse economic opportunity, attempting to be an exciting and significant province within the Davao Region.

",767547,4560.09
Region-XII,Cotabato,Kidapawan,"Cotabato was inhabited by various ethnic groups namely:  the Manobos, the Bagobos and the Muslims sometime in 1500 A.D.  These various tribes are believed to be descendants of Indonesian immigrants owing to their similarity in physical structure and language. When the Maguindanao Sultan acceded to Spanish sovereignty in 1861, the colonial government organized several districts to cover the vast plain of the Pulangi.  Those who resisted the Spaniards fled towards the interior, to Pagalungan and continued resisting Spanish intrusion into the region.  The district of Cotabato was formed in 1860. In 1871, the district covered the military areas of Polloc, Malabang, Reina Regente, Taceran, Babia, Illana, Baras and Lebac.  What is presently Cotabato remained outside the area of Spanish activities. Since the original Cotabato was formally created as a Province on September 1, 1914, the governors of Cotabato before that date could not be called “Provincial Governors.”  Before 1914 (1899-1913) the District Governors were all American Military Governors, all belonging to the Philippine Constabulary and all with the rank of major, except Don Ramon Vilo who ruled this area in 1898.  As a province, Cotabato had its first Civil Governor in 1941.",1490618,9317.3
Region-XII,Sarangani,Alabel,"The name Sarangani is given to the created province because of its proximity to Sarangani Bay. The bay got its name from the two major islands that lie directly off the southern tip of the Sarangani Peninsula which borders the bay on its east side. The name Sarangani reportedly was derived from the Sangir phrase ‘saranganeng’, dating from pre-Islamic times. Some take ‘saranganeng’ to be cognate to a later dialectical phrase ‘sarang ene’, meaning something like “this is our stopover and place of sojourn”. The Sangir use this second phrase in the sense of “these coasts are ours to habitually come to, stay at, or depart from as at any time we may choose”. Supposedly, this phrase was corrupted and produced the name Sarangani. The name continued to convey to the Sangir the idea that the southern coasts of Mindanao always belonged to them. By virtue of Republic Act 7228, authored by the third congressional district Representative Hon. James L. Chiongbian signed into law by former President Corazon C. Aquino on March 16, 1992, the Province of Sarangani was created.",558946,3642.16
Region-XII,South Cotabato,Koronadal City,"South Cotabato is located in the southern part of the island of Mindanao. It is bounded by the province of Sultan Kudarat in the north and west, in the east and south by the city of General Santos and province of Sarangani. It lies at a latitude of about 6°15′ north and about 125° longitude. Its main access to the sea is through the Sarangani Bay where the modern port of General Santos City is located. The province is a key player in the merging of South Cotabato , Sarangani and General Santos City into one of the country’s fastest growing development clusters known as SOCSARGEN. There’s a Fish Port Complex that serves the region’s thriving fishing industry. The Makar Wharf is a major port-of-call in international shipping, and one of the most important ports in Mindanao. South Cotabato is rich in mineral resources especially in the mountainous areas of the municipality of Tampakan where Gold and Copper deposits are found. South Cotabato is a province where people from various origins in the country converge and live in harmony despite the diversity in customs, traditions and dialects from their places of origin.",975476,3793.9
Region-XII,Sultan Kudarat,Isulan,"Sultan Kudarat is a gateway to some of the most pristine and unspoiled natural treasures, from lush rainforests to pristine beaches and crystal-clear waters. Its rich cultural heritage, warm-hearted people, and a vibrant way of life make Sultan Kudarat a unique and inviting destination. Islam was introduced to the region, marking a significant cultural and religious transformation. This event is estimated to have occurred in the late 15th century, with the exact year varying in historical accounts. The most significant event of the year was the formal establishment of Sultan Kudarat as a province of the Philippines. This transformation was realized through the passage of Republic Act No. 65 on November 22, 1973, which separated Sultan Kudarat from the province of Cotabato. In recognition of the historical and cultural significance of the area, the new province was named after Sultan Muhammad Dipatuan Kudarat, a prominent Muslim leader who resisted Spanish colonization. Agriculture plays a crucial role in the province's economy, with crops like rice, corn, and rubber being significant contributors. In addition to agriculture, there have been ongoing efforts to diversify the economy, including the development of eco-cultural tourism, which aims to harness the province's natural beauty and cultural assets for economic growth",854052,5363.86
Region-XIII,Agusan Del Norte,Cabadbaran,"Agusan del Norte is a province in the Caraga Region of Mindanao, Philippines, with Cabadbaran City as its capital.The province is known for its diversified landscape, which includes mountains and the Agusan River. Its economy is based on agriculture and natural resources. Natural features such as the Agusan Marsh Wildlife Sanctuary and traditional festivals like the Naliyagan Festival add to the province's allure. Agusan del Norte is organized into municipalities, with the province government overseeing local governance. ",387503,2611.63
Region-XIII,Agusan Del Sur,Prosperidad,"Agusan del Sur, located in the Caraga Region of Mindanao, Philippines, has Prosperidad as its capital. The province scenery are diversified, featuring mountains and the vast Agusan River. Its economy is based on agriculture, namely rice and bananas, although it also engages in logging and lumber production. Natural attractions, cultural events, and a diverse biodiversity add to the province's attractiveness. Agusan del Sur is organized into municipalities, with the province administration overseeing local governance from Prosperidad. ",739367,9989.52
Region-XIII,Dinagat Islands,San Jose,"Dinagat Islands is a province in the Caraga Region of Mindanao, Philippines, with its capital in San Jose. The province's economy, which includes numerous tiny islands, is based on agriculture, fishing, and natural resources. Natural features including beaches and caverns highlight the province's scenic beauty and marine life. The Dinagat Islands are organized into municipalities, with local governance overseen by the province government, which is based in San Jose. The province regularly celebrates cultural events, which help to preserve its past. ",128117,817.47
Region-XIII,Surigao Del Norte,Surigao City,"Surigao del Norte is a province in Mindanao, Philippines, notable for its diversified terrain, economic activity in mining and fishing, and natural beauty. Surigao del Norte, with Surigao City as its seat, has a rich history that includes Spanish and American colonization, as well as notable events such as the Battle of Surigao Strait during World War II. Siargao Island, a component of Surigao del Norte, is well-known for its surfing areas. Local administration is overseen by the province government, and the most recent information should be obtained from reliable sources.

",534636,1952.62
Region-XIII,Surigao Del Sur,Tandag City,"Surigao del Sur, a province of Mindanao in the Philippines, was formally constituted on June 19, 1960. Tandag City serves as the capital. The province's landforms are diverse, including mountains and coastal regions. Agriculture, fisheries, and natural resources drive the economy, with logging and mining also playing a role. Surigao del Sur is culturally rich, including indigenous communities such as the Manobo and Mandaya. The province has natural attractions, eco-tourism locations, and cultural events. Local sources should be consulted for more thorough or up to date information.
",642255,4932.7
